"config","type","n_obs","n_simulations","mcar","mar","mnar","outliers","DDC","m","R","k","(intercept)","X1","X2","X3"
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.136760993714769,-0.0644027376667135,0.0289115211015584,0.0424592486725967
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.137014449567823,-0.0631276782707946,0.0275773021867484,0.0472043304612772
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.00353258660461347,0.033656810380779,-0.0102604990328328,-0.0395071682292394
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0047007913400825,0.0338394817241643,-0.0138912927570009,-0.0415282304934108
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0434572911241105,0.104877086157999,0.0495809429303403,0.147937761067122
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0408510790737846,0.10345278467294,0.0552854365538825,0.145615327346315
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0478787632340932,-0.0837004983832562,-0.0298594923808416,-0.172175886059201
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0451081633475208,-0.0851633347477767,-0.0274134503217833,-0.168209127996242
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0153218179753326,-0.0298648867113537,-0.0012553770585264,0.0603223816653105
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0145153341553671,-0.0273096104889294,0.00273186250228937,0.0620064198018675
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0972382352565843,-0.102213909324907,-0.0833406520517487,0.0313864284109297
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0996900374842242,-0.105695216848919,-0.085434163401887,0.0359272347439984
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.00482225011240776,0.00198900331257204,0.0324645814372249,-0.143303678555444
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.00528543063958912,-0.00291422064876518,0.031324817049462,-0.142515270206313
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.112001660896238,-0.0423688023670356,0.0128297662173858,-0.0303965516517551
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.107625397097828,-0.0433717186951835,0.011879368324469,-0.0324551271859388
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0373107900766304,0.0648126289821028,-0.0167412600798108,-0.0452090837252403
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,0.0320576475153045,0.0521323985982394,-0.020251344803993,-0.0433858353102249
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0864767894365761,0.00451241215299066,-0.0915317345449274,-0.0233010121460867
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0869634173699673,0.00949849256667998,-0.0826919752517942,-0.01433942188449
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.025841602482222,-0.0639832519893912,-0.115316655557334,-0.017294736130509
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.025088063106085,-0.0733704739112253,-0.121695517731594,-0.0172221786469246
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0704484591482655,0.140324092387278,0.00105571234153818,0.0801581286885116
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0723569927946738,0.137371108598339,0.00140546967140835,0.0854084480621165
10,"MI",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0672603456774363,-0.0467139850302076,0.230628007279675,-0.030843548292124
10,"Boot",200,100,0.4,0,0,0,FALSE,40,1000,5,-0.0617578101134093,-0.0503671305369422,0.233822966628327,-0.0271957313784223
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0318102985487175,-0.0447473244551971,0.017345509778811,0.161798721364177
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0304715687156892,-0.0460509993427558,0.015191688696775,0.162041532154401
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.051504436785384,-0.0314036477051633,-0.0346386574583928,0.12672754578864
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0514477529782743,-0.0324309641198949,-0.0287557636189662,0.125753450172069
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0904329890383455,0.0728346471813504,-0.00188997431405254,-0.117175530857372
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0898246085282912,0.0650267964492015,-0.00425415358558184,-0.126197641977009
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.106589192247227,0.0578272229321355,0.00908371701156507,-0.0482400856299242
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.100326424306651,0.0533314366250417,0.0113380784346883,-0.0560335221805058
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0370387382385292,0.0520441820862976,0.036719582945199,0.00409799332789523
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0360634783593661,0.0524937384498137,0.038143034783546,0.00218794329759061
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.128806398191851,-0.0855038573415506,0.0719604959544381,-0.0579210781560194
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.132674501255109,-0.0866139608763462,0.0724171102589505,-0.0571150814526384
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0516588228186143,0.0787109275588138,0.0473707464450091,0.158442708336341
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0430691731426551,0.0739876058870085,0.0360823005295712,0.150416060459708
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.120030547610943,-0.137579622959469,-0.0787859728249779,-0.125471031533801
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.122578079632482,-0.134475324398017,-0.0765104644717786,-0.121838959008213
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0473252085270348,-0.0867940983761599,-0.135768294460774,-0.000436494014902299
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0473978570677499,-0.0869044488274243,-0.142578300435726,-0.00356486656268337
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0444317448607558,-0.0266261691690451,-0.172136685993206,-0.000414973221833892
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0404108902754764,-0.027361539980916,-0.16980291735293,0.00443663746612019
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0221019488828148,-0.0752645872257701,-0.114977317902175,-0.0770689212966796
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0231796864287866,-0.0768770282301016,-0.115611957212213,-0.0770495317927165
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0334813573071036,-0.142106710885097,0.0380663257878134,-0.115460736016709
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0312783739219625,-0.142873349943026,0.0423566760923775,-0.11781986165811
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0363961931124205,0.00868709374500641,0.0422835769080172,0.0148721223585133
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0415695192169902,0.00951202922055689,0.0406268313790608,0.0113113290581057
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0581289855588583,0.0432026026685118,0.117279635075511,-0.0530143347333411
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0552683232398881,0.0472886460485019,0.119779499610055,-0.0556020520472713
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0255048429880081,0.0255436794495774,0.0785293307298781,-0.0344216084872691
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0212518659777941,0.0268158844533879,0.0712352365814776,-0.0264492580800023
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0875167712693309,0.0155392034031551,0.0286213016086374,0.0261318933065977
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0880100086115125,0.0127443929050972,0.0279678362121449,0.0240167290214951
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00401827454989455,-0.0683712889142281,0.110424003203671,-0.03259208108963
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.000916441752678723,-0.0668530447465453,0.107968196146173,-0.030828556940005
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0124772049173805,0.0284583447605927,0.0207088506670469,0.100713457938026
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0133909505134867,0.0254661705390309,0.0163364543937323,0.0948687710700621
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0665908079078964,-0.142616246409313,-0.0531442498307306,-0.00813525334881308
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0660340524675588,-0.137627465192092,-0.0539463834185276,0.00872209749689152
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0148533727050796,-0.051434234675971,0.0539168162028036,-0.0749028866297643
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0171354172878924,-0.0548389005020526,0.0537410650165782,-0.0744187693922691
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0413922751651347,0.0225769092126497,0.0868205693722657,0.132180444531565
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0382408906709833,0.0183121868416493,0.094739983078053,0.133814609870596
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0284554420028894,0.010161181242111,0.114186599355788,0.0474901568854989
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0277744343722026,0.00530234110887198,0.113176454167216,0.0430909781477497
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.207915230459627,0.0455803026630883,0.00692288378826997,0.0105011010959512
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.214201522923007,0.0496410476459744,0.00958084823866754,0.0119681438878538
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0933244724146037,0.168317212922808,0.0614344445737535,0.0446782400707169
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.092912312821487,0.16985890084185,0.0622078057607066,0.0473044735051599
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0737636569438093,0.02969298901594,0.166825219005991,-0.124810749253153
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0708644421175864,0.031157865927234,0.166211700748019,-0.127979087587139
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0408333652667909,-0.00936443702564817,-0.0278921612489721,0.0280801067386516
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0404455115389427,-0.0134940986490171,-0.0286022180054629,0.0300105352343846
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0354033398743179,-0.0999234317439437,-0.108339102414318,-0.112370087477901
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0426727146238757,-0.0949918834427817,-0.106721624345567,-0.107780368302285
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0430485908777719,0.0858266737445176,0.000586223143618401,0.0451752128680666
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0466545290954535,0.0865157509786332,0.00385269183998111,0.0435319248825957
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0500156864611245,-0.0207518403911157,0.00721167317021673,-0.053150329183129
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.047391283806841,-0.0230861285106361,0.00741220538733404,-0.0585296208959681
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0773300627511221,-0.00503381615068221,0.0086142032490372,0.0319138009209622
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0801172725375952,-0.0132074468627966,0.0114865465606255,0.0346743418605625
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.126457128190642,0.0544303197503772,0.0484742186891743,0.0285573946354907
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.127985509317764,0.0542168582799585,0.053144846950499,0.0272482946868727
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0276219262475621,0.0214016637154313,-0.0718851970371341,0.0223437673089587
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0289922835650144,0.0126726971591557,-0.0715511005250417,0.0237124757807846
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0103388249522889,0.117807268202814,0.0361750248340729,0.186787115115092
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00762084901788039,0.1182596272786,0.030411441677146,0.183999723646084
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.039832132931162,0.0343799823690343,-0.0394143564356938,-0.00381694626841794
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0425660410965274,0.0321548082468881,-0.0451939061251979,-0.0047301543263764
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0539404802776718,-0.097628968263502,0.104104898644675,0.0409713120622614
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0512242538464169,-0.0956828644671289,0.10645244351913,0.0449625953650498
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0570555302186609,0.00812026183644462,0.0347652929841536,-0.0577445520811021
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0702329104074499,0.00730636635639523,0.0438811605678167,-0.0564870063030882
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.132838521619245,-0.118309486678702,-0.0119457589309348,-0.0183090961952499
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.132094891573192,-0.123811893916791,-0.0127334117380682,-0.0192275258829259
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.021142241229554,-0.0698454380638862,-0.0931115668737113,-0.118977521811773
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0214281005891349,-0.0731729442493594,-0.0945125706815014,-0.117407010734723
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.142659221538846,0.0114836545671501,-0.107099923058205,-0.107664491921045
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.143367609791196,0.00813781829184556,-0.11403651797443,-0.106200624583234
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0146087384145997,0.0537131365156833,0.0449267577704025,0.0997535563183029
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0165449965478079,0.0479920500766322,0.0393199420193073,0.0979221427791424
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0734899435863411,-0.00819768135587994,-0.0398393932035882,0.058135579202948
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0768603368564979,-0.00299325034819444,-0.037464791976504,0.0646710411142439
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0392351137934414,0.0809832902038201,0.022299464890594,0.0663016723015834
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0405714395661184,0.080037132937054,0.0273695256880078,0.0726926250026325
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.108060945901225,0.0297490898573017,-0.0150489620530623,-0.171560615353088
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.110861201181994,0.028563785450601,-0.0153571197453385,-0.17316006360688
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.000313020677188088,-0.0358043854548818,-0.00337895821034915,0.0242572727272515
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00152506203014565,-0.0378118603817384,-0.00306313281066365,0.0257199022999799
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00140657529164804,-0.0328816581775193,-0.0310599259591659,0.0471694429463436
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00169320453579478,-0.034363678632088,-0.0336806799062295,0.0437901858337854
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0031604229793798,0.0183560480076747,0.000714850385088575,0.0316314793733663
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00238396635966941,0.0159446700832688,-0.00393272766989367,0.0276924912204278
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.169266852604389,0.0646603045872167,-0.0278573513364275,-0.077684193765601
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.175600336179697,0.0644370793228695,-0.0266503298503526,-0.0778200799559463
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0751791485177999,0.141325105907319,-0.0103217727294946,0.0277491091982584
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0696654065010445,0.138846331985542,-0.0115643095283874,0.0263385863714626
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0912320755002302,-0.0415416828887904,-0.0323143684079223,0.0653664193498499
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0913892500496617,-0.0379116945808678,-0.0314642110538258,0.065608992005208
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0311355063608178,0.0483265202898757,0.0236930933346266,-0.0117206175508258
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0312185677909513,0.0413097244701914,0.0294461404985347,-0.0138953881363904
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.117148651313827,-0.0938942780423545,0.0463263015824246,-0.0142553660958848
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.119232749698739,-0.0939851533153557,0.0430570197481459,-0.0161904631774109
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.056608937392171,0.043149397684116,-0.0150599666559436,0.0215774546567464
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0619846456529235,0.041945795164668,-0.0195495349145011,0.0253213253337693
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.11182714106137,-0.0499927319967531,-0.0389297778681706,-0.00124362502871436
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.113634720777363,-0.0593203698948115,-0.035812455096181,-0.00601878417218907
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.147132596848115,-0.0637593001101175,-0.0269530513939463,0.0885773003698478
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.144184763224769,-0.0618432011114274,-0.0236909738585171,0.0905211322413969
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.112322005476604,-0.115611772199311,0.000328428473362041,-0.0941210367260445
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.111145972897148,-0.115313559627406,0.000254801951118669,-0.0949986934115394
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0586276074485284,0.00458756247000855,0.111171455954326,0.020462963288203
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0607552322278857,0.000528611433185014,0.112000712354,0.018724373366012
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00528198770450159,-0.0769463900216283,0.0530394288468185,0.0576884872220593
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0148610046100585,-0.076868784943911,0.0468990648578181,0.0621867720586502
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0909238740528834,0.0314096313466158,-0.0240029187114879,-0.073136113442472
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0977957830568533,0.0423337673032698,-0.027301299072002,-0.0746401151809416
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0247287950676544,-0.110160900759965,0.0316131112232043,-0.0128752815406393
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0270504315089618,-0.101234639945939,0.0313458277749636,-0.00906083181389792
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.132547943665707,-0.0962641519084931,-0.0157585019258704,-0.0578602983821047
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.133423491715998,-0.0962279231921064,-0.0159218039859934,-0.0556247035060603
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0862529433818732,0.052904001887271,-0.100269413967257,-0.0763912239077318
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0886808919159582,0.0551576989043355,-0.101765469342708,-0.0757186635296457
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0206496695945107,-0.106203407975578,0.00418377208664635,-0.115700045705928
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0258207573036656,-0.113646782654375,-0.00660673708512852,-0.118039871476602
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0501544838893075,0.0115575120383306,0.0330042596996062,-0.160008876296456
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0494896891458957,0.0105112702671151,0.0350048220768756,-0.16110665842067
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.011990352238702,-0.0114640868545069,0.00407491196022225,-0.0552500322772256
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0136931525003335,-0.0117897042445,0.00909867054068744,-0.0586672740700873
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00389537862463517,0.000293680119759002,-0.10798104647301,-0.00780709063154041
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.00445493972619531,-0.000856288434431915,-0.104027179071558,-0.00637587594946595
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0486101645318818,-0.110934570812143,-0.143135982551254,-0.0826910540071873
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0496436102496183,-0.116927614142527,-0.141593773535859,-0.0817752901259922
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.157540601663756,-0.0834859824957869,-0.0122228764220746,-0.162845384630151
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.154905273969169,-0.0823571180786095,-0.0126360252392117,-0.159196238626773
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0900476935798988,0.0208224338509241,0.052314116725596,0.0413969823207048
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0878714410226211,0.025479441586726,0.0502308314545149,0.0330409150302662
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0225919724709494,0.0401587636809836,-0.0282850789425019,-0.0556244413265402
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0136895612270588,0.0277497200760952,-0.0298122406962018,-0.0563256768877563
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0498948676123715,-0.123600550872623,-0.173431998013637,-0.0373441972596983
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0521142496008198,-0.12404569119731,-0.178973514341546,-0.0366288615055727
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.213401495384932,0.0767069545538358,0.0370244385921748,-0.0178049531739888
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.208363860453119,0.078321781527393,0.038078972910671,-0.0181454732295876
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0270276487049256,-0.0583331645676881,-0.0372533450735732,-0.0333955235866838
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0270844519321689,-0.0569118441955645,-0.032289231765792,-0.0326273118192137
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00905008340203022,0.0766837107149305,0.0969712880361336,0.0506311307913564
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00723960920295847,0.0784312159231471,0.0937109964044688,0.0499971417042714
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00663379718032576,-0.0542172337220891,-0.0173186546761105,-0.0574862486785115
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.00488724760643512,-0.0483748170671924,-0.018848441047661,-0.0564412268802184
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0267871660675403,0.0710534198822543,0.0666376723963513,0.0108289197573251
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0275335794562724,0.0685588422188654,0.0714367617893505,0.00843037383515028
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.131840357982614,-0.0980426423872517,0.0475156459788505,0.0315607569468556
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.13016680338588,-0.100944594734771,0.0412004331127212,0.0287728885014131
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0766088732015457,-0.101048321388218,0.0705219721698504,0.0214881739792904
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.081603171382744,-0.0935084648535938,0.0738496472772429,0.0201146635498529
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.111659331024054,-0.0605980338531491,0.0828732041238647,-0.010779293375965
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.120000712120925,-0.0536007597698177,0.0869124171983752,-0.0123364627036374
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0842932606330479,-0.125324838244721,0.0134285574710953,0.0405245649346321
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0837564460741168,-0.128529471611301,0.0123752934595326,0.033171183864832
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0260699236926559,-0.0505617069631668,-0.110760168816926,-0.0484257520177647
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0285664720843329,-0.0520092377790828,-0.114809850251012,-0.0483180964262272
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0665009849271689,-0.208452568918378,-0.0286654438125027,-0.00520703993665616
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0665596749997147,-0.208130213152619,-0.0298635405457119,-0.00530800227919831
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0107152005322643,-0.0230951407400687,-0.0272086462033854,0.0139011763945495
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0118917723039359,-0.0210582784284099,-0.0245391121192356,0.011385685494409
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0499981187706216,0.0376655405966717,-0.0405277300015021,0.0225582223639351
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0529734651718024,0.0415806536008249,-0.0377197612186737,0.0227814903696668
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.160645864202966,-0.0634260554941176,-0.0317697724734618,-0.0752612973306108
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.158152662034448,-0.0577694705965332,-0.0313031172708381,-0.0722479665707034
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0624938039814959,0.0833982000470089,-0.0602234205696838,0.178208466200885
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0666478760672486,0.0852409114266848,-0.058065745355848,0.176356616784416
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0319853897910775,0.0390638587573952,0.0484189905198488,-0.116405960114429
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,0.0329485970526081,0.0375909724127662,0.0493918384914207,-0.118310894970625
11,"MI",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0241857025090144,-0.0822603346862359,-0.0129845172713531,0.0147103607217585
11,"Boot",200,100,0,0.4,0,0,FALSE,40,1000,5,-0.0258698929982934,-0.0871119905029345,-0.0129324438094891,0.0165792954184172
